Retailer;Retailer ID;Date;Month;Region;State;Beverage Brand;Category;Price per Unit;Units Sold;Week Number;days of week;Sugar/No sugar;POPULATION DENSITY;WEATHER°C
FizzySip;1128299;19/12/2022;1;West;California;Coca-Cola;Soda;$0.55 ;9.75;52;Friday;Sugar;253.5;37.6
FizzySip;1128299;19/12/2022;1;West;California;Diet Coke;Soda;$0.60 ;9.75;52;Saturday;No Sugar;253.5;32.3
FizzySip;1128299;19/12/2022;1;West;California;Sprite;Soda;$0.55 ;7.75;52;Sunday;Sugar;253.5;5.4
FizzySip;1128299;19/12/2022;1;West;California;Fanta;Soda;$0.55 ;7.75;52;Monday;Sugar;253.5;17.58
FizzySip;1128299;19/12/2022;1;West;California;Powerade;Sports Drink;$0.65 ;7;52;Tuesday;Sugar;253.5;21.16
FizzySip;1128299;19/12/2022;1;West;California;Dasani Water;Water;$0.70 ;8;52;Wednesday;No Sugar;253.5;27.14
DreamCo;1189833;15/01/2022;1;West;California;Coca-Cola;Soda;$0.35 ;7;3;Thursday;Sugar;253.5;33.0
DreamCo;1189833;15/01/2022;1;West;California;Diet Coke;Soda;$0.45 ;7;3;Friday;No Sugar;253.5;36.76
DreamCo;1189833;15/01/2022;1;West;California;Sprite;Soda;$0.45 ;7;3;Saturday;Sugar;253.5;12.1
DreamCo;1189833;15/01/2022;1;West;California;Fanta;Soda;$0.45 ;5.5;3;Sunday;Sugar;253.5;25.79
DreamCo;1189833;15/01/2022;1;West;California;Powerade;Sports Drink;$0.50 ;5;3;Monday;Sugar;253.5;21.64
DreamCo;1189833;15/01/2022;1;West;California;Dasani Water;Water;$0.45 ;7;3;Tuesday;No Sugar;253.5;10.6
DreamCo;1189833;15/02/2022;1;West;California;Coca-Cola;Soda;$0.35 ;7.5;8;Wednesday;Sugar;253.5;35.99
DreamCo;1189833;15/02/2022;1;West;California;Diet Coke;Soda;$0.45 ;6.5;8;Thursday;No Sugar;253.5;21.94
DreamCo;1189833;15/02/2022;1;West;California;Sprite;Soda;$0.45 ;6.75;8;Friday;Sugar;253.5;25.98
DreamCo;1189833;15/02/2022;1;West;California;Fanta;Soda;$0.45 ;5.25;8;Saturday;Sugar;253.5;27.45
DreamCo;1189833;15/02/2022;1;West;California;Powerade;Sports Drink;$0.50 ;4.5;8;Sunday;Sugar;253.5;23.9
DreamCo;1189833;15/02/2022;1;West;California;Dasani Water;Water;$0.45 ;6.5;8;Monday;No Sugar;253.5;20.44
DreamCo;1189833;14/03/2022;1;West;California;Coca-Cola;Soda;$0.35 ;8;12;Tuesday;Sugar;253.5;9.78
DreamCo;1189833;14/03/2022;1;West;California;Diet Coke;Soda;$0.45 ;6.5;12;Wednesday;No Sugar;253.5;5.46
DreamCo;1189833;14/03/2022;1;West;California;Sprite;Soda;$0.45 ;6.5;12;Thursday;Sugar;253.5;18.48
DreamCo;1189833;14/03/2022;1;West;California;Fanta;Soda;$0.45 ;5.5;12;Friday;Sugar;253.5;37.47
DreamCo;1189833;14/03/2022;1;West;California;Powerade;Sports Drink;$0.50 ;4.25;12;Saturday;Sugar;253.5;27.23
DreamCo;1189833;14/03/2022;1;West;California;Dasani Water;Water;$0.45 ;6.25;12;Sunday;No Sugar;253.5;7.77
DreamCo;1189833;15/04/2022;1;West;California;Coca-Cola;Soda;$0.45 ;8;16;Monday;Sugar;253.5;27.68
DreamCo;1189833;15/04/2022;1;West;California;Diet Coke;Soda;$0.50 ;6;16;Tuesday;No Sugar;253.5;26.62
DreamCo;1189833;15/04/2022;1;West;California;Sprite;Soda;$0.50 ;6.25;16;Wednesday;Sugar;253.5;21.07
DreamCo;1189833;15/04/2022;1;West;California;Fanta;Soda;$0.45 ;5.25;16;Thursday;Sugar;253.5;20.16
DreamCo;1189833;15/04/2022;1;West;California;Powerade;Sports Drink;$0.50 ;4.25;16;Friday;Sugar;253.5;33.06
DreamCo;1189833;15/04/2022;1;West;California;Dasani Water;Water;$0.65 ;6;16;Saturday;No Sugar;253.5;13.47
DreamCo;1189833;16/05/2022;1;West;California;Coca-Cola;Soda;$0.45 ;8;21;Sunday;Sugar;253.5;17.02
DreamCo;1189833;16/05/2022;1;West;California;Diet Coke;Soda;$0.50 ;6.5;21;Monday;No Sugar;253.5;39.52
DreamCo;1189833;16/05/2022;1;West;California;Sprite;Soda;$0.50 ;6.5;21;Tuesday;Sugar;253.5;22.32
DreamCo;1189833;16/05/2022;1;West;California;Fanta;Soda;$0.45 ;5.5;21;Wednesday;Sugar;253.5;27.71
DreamCo;1189833;16/05/2022;1;West;California;Powerade;Sports Drink;$0.50 ;4.5;21;Thursday;Sugar;253.5;32.04
DreamCo;1189833;16/05/2022;1;West;California;Dasani Water;Water;$0.65 ;6.25;21;Friday;No Sugar;253.5;35.16
DreamCo;1189833;15/06/2022;1;West;California;Coca-Cola;Soda;$0.45 ;9;25;Saturday;Sugar;253.5;33.03
DreamCo;1189833;15/06/2022;1;West;California;Diet Coke;Soda;$0.50 ;7.5;25;Sunday;No Sugar;253.5;17.8
DreamCo;1189833;15/06/2022;1;West;California;Sprite;Soda;$0.50 ;7.5;25;Monday;Sugar;253.5;27.9
DreamCo;1189833;15/06/2022;1;West;California;Fanta;Soda;$0.45 ;6.25;25;Tuesday;Sugar;253.5;8.7
DreamCo;1189833;15/06/2022;1;West;California;Powerade;Sports Drink;$0.50 ;5;25;Wednesday;Sugar;253.5;24.85
DreamCo;1189833;15/06/2022;1;West;California;Dasani Water;Water;$0.65 ;8;25;Thursday;No Sugar;253.5;18.11
DreamCo;1189833;14/07/2022;1;West;California;Coca-Cola;Soda;$0.45 ;9.5;29;Friday;Sugar;253.5;35.68
DreamCo;1189833;14/07/2022;1;West;California;Diet Coke;Soda;$0.50 ;8;29;Saturday;No Sugar;253.5;13.27
DreamCo;1189833;14/07/2022;1;West;California;Sprite;Soda;$0.50 ;7.5;29;Sunday;Sugar;253.5;39.75
DreamCo;1189833;14/07/2022;1;West;California;Fanta;Soda;$0.45 ;6.5;29;Monday;Sugar;253.5;28.95
DreamCo;1189833;14/07/2022;1;West;California;Powerade;Sports Drink;$0.50 ;7;29;Tuesday;Sugar;253.5;24.39
DreamCo;1189833;14/07/2022;1;West;California;Dasani Water;Water;$0.65 ;7;29;Wednesday;No Sugar;253.5;24.38
DreamCo;1189833;15/08/2022;1;West;California;Coca-Cola;Soda;$0.50 ;9;34;Thursday;Sugar;253.5;35.94
DreamCo;1189833;15/08/2022;1;West;California;Diet Coke;Soda;$0.55 ;8.5;34;Friday;No Sugar;253.5;33.94
DreamCo;1189833;15/08/2022;1;West;California;Sprite;Soda;$0.50 ;7.25;34;Saturday;Sugar;253.5;36.75
DreamCo;1189833;15/08/2022;1;West;California;Fanta;Soda;$0.50 ;6.75;34;Sunday;Sugar;253.5;36.67
DreamCo;1189833;15/08/2022;1;West;California;Powerade;Sports Drink;$0.60 ;6.75;34;Monday;Sugar;253.5;33.64
DreamCo;1189833;15/08/2022;1;West;California;Dasani Water;Water;$0.65 ;6.5;34;Tuesday;No Sugar;253.5;39.81
DreamCo;1189833;16/09/2022;1;West;California;Coca-Cola;Soda;$0.50 ;8.5;38;Wednesday;Sugar;253.5;26.82
DreamCo;1189833;16/09/2022;1;West;California;Diet Coke;Soda;$0.55 ;8.5;38;Thursday;No Sugar;253.5;38.73
DreamCo;1189833;16/09/2022;1;West;California;Sprite;Soda;$0.50 ;7;38;Friday;Sugar;253.5;17.16
DreamCo;1189833;16/09/2022;1;West;California;Fanta;Soda;$0.50 ;6.5;38;Saturday;Sugar;253.5;13.85
DreamCo;1189833;16/09/2022;1;West;California;Powerade;Sports Drink;$0.60 ;6.5;38;Sunday;Sugar;253.5;22.7
DreamCo;1189833;16/09/2022;1;West;California;Dasani Water;Water;$0.65 ;7;38;Monday;No Sugar;253.5;24.17
DreamCo;1189833;15/10/2022;1;West;California;Coca-Cola;Soda;$0.50 ;8;42;Tuesday;Sugar;253.5;21.81
DreamCo;1189833;15/10/2022;1;West;California;Diet Coke;Soda;$0.55 ;8;42;Wednesday;No Sugar;253.5;10.32
DreamCo;1189833;15/10/2022;1;West;California;Sprite;Soda;$0.50 ;6.5;42;Thursday;Sugar;253.5;20.46
DreamCo;1189833;15/10/2022;1;West;California;Fanta;Soda;$0.50 ;6.25;42;Friday;Sugar;253.5;26.74
DreamCo;1189833;15/10/2022;1;West;California;Powerade;Sports Drink;$0.60 ;6;42;Saturday;Sugar;253.5;36.31
DreamCo;1189833;15/10/2022;1;West;California;Dasani Water;Water;$0.65 ;6.5;42;Sunday;No Sugar;253.5;25.69
DreamCo;1189833;15/11/2022;1;West;California;Coca-Cola;Soda;$0.50 ;8.25;47;Monday;Sugar;253.5;9.53
DreamCo;1189833;15/11/2022;1;West;California;Diet Coke;Soda;$0.55 ;8.25;47;Tuesday;No Sugar;253.5;21.77
DreamCo;1189833;15/11/2022;1;West;California;Sprite;Soda;$0.50 ;6.75;47;Wednesday;Sugar;253.5;22.38
DreamCo;1189833;15/11/2022;1;West;California;Fanta;Soda;$0.50 ;6.5;47;Thursday;Sugar;253.5;31.59
DreamCo;1189833;15/11/2022;1;West;California;Powerade;Sports Drink;$0.60 ;6;47;Friday;Sugar;253.5;31.53
DreamCo;1189833;15/11/2022;1;West;California;Dasani Water;Water;$0.65 ;7;47;Saturday;No Sugar;253.5;24.77
DreamCo;1189833;14/12/2022;1;West;California;Coca-Cola;Soda;$0.50 ;9;51;Sunday;Sugar;253.5;25.26
DreamCo;1189833;14/12/2022;1;West;California;Diet Coke;Soda;$0.55 ;9;51;Monday;No Sugar;253.5;17.9
DreamCo;1189833;14/12/2022;1;West;California;Sprite;Soda;$0.50 ;7;51;Tuesday;Sugar;253.5;25.58
DreamCo;1189833;14/12/2022;1;West;California;Fanta;Soda;$0.50 ;7;51;Wednesday;Sugar;253.5;12.3
DreamCo;1189833;14/12/2022;1;West;California;Powerade;Sports Drink;$0.60 ;6.25;51;Thursday;Sugar;253.5;8.42
DreamCo;1189833;14/12/2022;1;West;California;Dasani Water;Water;$0.65 ;7.25;51;Friday;No Sugar;253.5;27.14
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.45 ;4.75;3;Saturday;Sugar;230.5;9.17
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;2.75;3;Sunday;No Sugar;230.5;11.92
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Sprite;Soda;$0.35 ;2.75;3;Monday;Sugar;230.5;32.3
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;1.25;3;Tuesday;Sugar;230.5;27.33
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.55 ;1.75;3;Wednesday;Sugar;230.5;20.91
Sodapop;1185732;15/01/2022;1;Midwest;Illinois;Dasani Water;Water;$0.45 ;2.75;3;Thursday;No Sugar;230.5;23.85
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.45 ;5.25;8;Friday;Sugar;230.5;12.01
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;1.75;8;Saturday;No Sugar;230.5;26.1
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Sprite;Soda;$0.35 ;2.25;8;Sunday;Sugar;230.5;25.79
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;1;8;Monday;Sugar;230.5;21.72
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.55 ;1.75;8;Tuesday;Sugar;230.5;11.12
Sodapop;1185732;15/02/2022;1;Midwest;Illinois;Dasani Water;Water;$0.45 ;2.75;8;Wednesday;No Sugar;230.5;34.4
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;4.95;12;Thursday;Sugar;230.5;24.38
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.50 ;2;12;Friday;No Sugar;230.5;30.07
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;2.25;12;Saturday;Sugar;230.5;28.12
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Fanta;Soda;$0.45 ;750;12;Sunday;Sugar;230.5;26.37
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;1.25;12;Monday;Sugar;230.5;5.58
Sodapop;1185732;14/03/2022;1;Midwest;Illinois;Dasani Water;Water;$0.50 ;2.25;12;Tuesday;No Sugar;230.5;36.72
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;4.5;16;Wednesday;Sugar;230.5;12.35
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.50 ;1.5;16;Thursday;No Sugar;230.5;39.78
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;1.5;16;Friday;Sugar;230.5;7.68
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Fanta;Soda;$0.45 ;750;16;Saturday;Sugar;230.5;31.23
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;1;16;Sunday;Sugar;230.5;9.37
Sodapop;1185732;15/04/2022;1;Midwest;Illinois;Dasani Water;Water;$0.50 ;2.25;16;Monday;No Sugar;230.5;31.23
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.60 ;4.95;21;Tuesday;Sugar;230.5;32.44
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.55 ;2;21;Wednesday;No Sugar;230.5;36.04
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Sprite;Soda;$0.50 ;1.75;21;Thursday;Sugar;230.5;33.54
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Fanta;Soda;$0.50 ;1;21;Friday;Sugar;230.5;20.47
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;1.25;21;Saturday;Sugar;230.5;12.09
Sodapop;1185732;16/05/2022;1;Midwest;Illinois;Dasani Water;Water;$0.65 ;2.5;21;Sunday;No Sugar;230.5;39.74
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;5;25;Monday;Sugar;230.5;35.62
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;2.5;25;Tuesday;No Sugar;230.5;22.14
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;2;25;Wednesday;Sugar;230.5;15.51
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;1.75;25;Thursday;Sugar;230.5;21.14
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.50 ;1.75;25;Friday;Sugar;230.5;38.45
Sodapop;1185732;15/06/2022;1;Midwest;Illinois;Dasani Water;Water;$0.55 ;3.5;25;Saturday;No Sugar;230.5;31.08
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;5.75;29;Sunday;Sugar;230.5;31.25
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;3.25;29;Monday;No Sugar;230.5;37.84
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;2.5;29;Tuesday;Sugar;230.5;31.07
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;2;29;Wednesday;Sugar;230.5;28.78
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.50 ;2.25;29;Thursday;Sugar;230.5;35.33
Sodapop;1185732;14/07/2022;1;Midwest;Illinois;Dasani Water;Water;$0.55 ;4;29;Friday;No Sugar;230.5;11.16
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;5.5;34;Saturday;Sugar;230.5;7.97
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;3.25;34;Sunday;No Sugar;230.5;10.51
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;2.5;34;Monday;Sugar;230.5;34.22
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;2.25;34;Tuesday;Sugar;230.5;33.28
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.50 ;2;34;Wednesday;Sugar;230.5;15.73
Sodapop;1185732;15/08/2022;1;Midwest;Illinois;Dasani Water;Water;$0.55 ;3.75;34;Thursday;No Sugar;230.5;34.81
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.50 ;5;38;Friday;Sugar;230.5;8.65
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.45 ;3;38;Saturday;No Sugar;230.5;18.59
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Sprite;Soda;$0.40 ;2;38;Sunday;Sugar;230.5;38.41
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Fanta;Soda;$0.40 ;1.75;38;Monday;Sugar;230.5;25.94
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.50 ;1.75;38;Tuesday;Sugar;230.5;20.57
Sodapop;1185732;16/09/2022;1;Midwest;Illinois;Dasani Water;Water;$0.55 ;2.5;38;Wednesday;No Sugar;230.5;25.32
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.60 ;4.25;42;Thursday;Sugar;230.5;37.81
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.50 ;2.5;42;Friday;No Sugar;230.5;36.75
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Sprite;Soda;$0.50 ;1.5;42;Saturday;Sugar;230.5;27.19
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Fanta;Soda;$0.50 ;1.25;42;Sunday;Sugar;230.5;39.94
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;1.25;42;Monday;Sugar;230.5;33.18
Sodapop;1185732;15/10/2022;1;Midwest;Illinois;Dasani Water;Water;$0.65 ;2.5;42;Tuesday;No Sugar;230.5;20.67
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.60 ;4;47;Wednesday;Sugar;230.5;14.02
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.50 ;2.5;47;Thursday;No Sugar;230.5;16.95
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Sprite;Soda;$0.50 ;1.95;47;Friday;Sugar;230.5;37.29
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Fanta;Soda;$0.50 ;1.75;47;Saturday;Sugar;230.5;5.85
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;1.5;47;Sunday;Sugar;230.5;24.9
Sodapop;1185732;15/11/2022;1;Midwest;Illinois;Dasani Water;Water;$0.65 ;2.5;47;Monday;No Sugar;230.5;24.26
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Coca-Cola;Soda;$0.60 ;5;51;Tuesday;Sugar;230.5;11.45
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Diet Coke;Soda;$0.50 ;3;51;Wednesday;No Sugar;230.5;24.32
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Sprite;Soda;$0.50 ;2.5;51;Thursday;Sugar;230.5;17.13
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Fanta;Soda;$0.50 ;2;51;Friday;Sugar;230.5;15.12
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Powerade;Sports Drink;$0.60 ;2;51;Saturday;Sugar;230.5;28.7
Sodapop;1185732;14/12/2022;1;Midwest;Illinois;Dasani Water;Water;$0.65 ;3;51;Sunday;No Sugar;230.5;16.06
BevCo;1197831;02/01/2022;1;South;Texas;Coca-Cola;Soda;$0.20 ;7.25;2;Monday;Sugar;114.7;35.36
BevCo;1197831;02/01/2022;1;South;Texas;Diet Coke;Soda;$0.30 ;7.25;2;Tuesday;No Sugar;114.7;39.21
BevCo;1197831;02/01/2022;1;South;Texas;Sprite;Soda;$0.30 ;5.25;2;Wednesday;Sugar;114.7;14.6
BevCo;1197831;02/01/2022;1;South;Texas;Fanta;Soda;$0.35 ;5.25;2;Thursday;Sugar;114.7;26.67
BevCo;1197831;02/01/2022;1;South;Texas;Powerade;Sports Drink;$0.40 ;3.75;2;Friday;Sugar;114.7;28.78
BevCo;1197831;02/01/2022;1;South;Texas;Dasani Water;Water;$0.35 ;5.25;2;Saturday;No Sugar;114.7;10.3
BevCo;1197831;01/02/2022;1;South;Texas;Coca-Cola;Soda;$0.25 ;6.75;6;Sunday;Sugar;114.7;17.78
BevCo;1197831;01/02/2022;1;South;Texas;Diet Coke;Soda;$0.35 ;6.5;6;Monday;No Sugar;114.7;26.23
BevCo;1197831;01/02/2022;1;South;Texas;Sprite;Soda;$0.35 ;4.75;6;Tuesday;Sugar;114.7;36.09
BevCo;1197831;01/02/2022;1;South;Texas;Fanta;Soda;$0.35 ;4.25;6;Wednesday;Sugar;114.7;9.93
BevCo;1197831;01/02/2022;1;South;Texas;Powerade;Sports Drink;$0.40 ;3;6;Thursday;Sugar;114.7;31.19
BevCo;1197831;01/02/2022;1;South;Texas;Dasani Water;Water;$0.35 ;5;6;Friday;No Sugar;114.7;12.38
BevCo;1197831;03/03/2022;1;South;Texas;Coca-Cola;Soda;$0.30 ;6.75;10;Saturday;Sugar;114.7;33.91
BevCo;1197831;03/03/2022;1;South;Texas;Diet Coke;Soda;$0.40 ;6.75;10;Sunday;No Sugar;114.7;16.39
BevCo;1197831;03/03/2022;1;South;Texas;Sprite;Soda;$0.30 ;5;10;Monday;Sugar;114.7;27.4
BevCo;1197831;03/03/2022;1;South;Texas;Fanta;Soda;$0.35 ;4;10;Tuesday;Sugar;114.7;5.64
BevCo;1197831;03/03/2022;1;South;Texas;Powerade;Sports Drink;$0.40 ;3;10;Wednesday;Sugar;114.7;24.67
BevCo;1197831;03/03/2022;1;South;Texas;Dasani Water;Water;$0.35 ;4.5;10;Thursday;No Sugar;114.7;39.41
BevCo;1197831;02/04/2022;1;South;Texas;Coca-Cola;Soda;$0.20 ;7;14;Friday;Sugar;114.7;24.38
BevCo;1197831;02/04/2022;1;South;Texas;Diet Coke;Soda;$0.30 ;7;14;Saturday;No Sugar;114.7;26.54
BevCo;1197831;02/04/2022;1;South;Texas;Sprite;Soda;$0.25 ;5.25;14;Sunday;Sugar;114.7;16.28
BevCo;1197831;02/04/2022;1;South;Texas;Fanta;Soda;$0.30 ;4.25;14;Monday;Sugar;114.7;5.04
BevCo;1197831;02/04/2022;1;South;Texas;Powerade;Sports Drink;$0.35 ;3.25;14;Tuesday;Sugar;114.7;36.24
BevCo;1197831;02/04/2022;1;South;Texas;Dasani Water;Water;$0.30 ;6;14;Wednesday;No Sugar;114.7;21.91
BevCo;1197831;02/05/2022;1;South;Texas;Coca-Cola;Soda;$0.20 ;7.5;19;Thursday;Sugar;114.7;35.81
BevCo;1197831;02/05/2022;1;South;Texas;Diet Coke;Soda;$0.30 ;7.75;19;Friday;No Sugar;114.7;33.24
BevCo;1197831;02/05/2022;1;South;Texas;Sprite;Soda;$0.25 ;6.25;19;Saturday;Sugar;114.7;35.23
BevCo;1197831;02/05/2022;1;South;Texas;Fanta;Soda;$0.35 ;5.5;19;Sunday;Sugar;114.7;5.18
BevCo;1197831;02/05/2022;1;South;Texas;Powerade;Sports Drink;$0.50 ;4.5;19;Monday;Sugar;114.7;31.21
BevCo;1197831;02/05/2022;1;South;Texas;Dasani Water;Water;$0.45 ;8;19;Tuesday;No Sugar;114.7;20.57
BevCo;1197831;01/06/2022;1;South;Texas;Coca-Cola;Soda;$0.45 ;8;23;Wednesday;Sugar;114.7;34.43
BevCo;1197831;01/06/2022;1;South;Texas;Diet Coke;Soda;$0.50 ;8;23;Thursday;No Sugar;114.7;15.83
BevCo;1197831;01/06/2022;1;South;Texas;Sprite;Soda;$0.45 ;6.5;23;Friday;Sugar;114.7;22.13
BevCo;1197831;01/06/2022;1;South;Texas;Fanta;Soda;$0.45 ;6;23;Saturday;Sugar;114.7;37.56
BevCo;1197831;01/06/2022;1;South;Texas;Powerade;Sports Drink;$0.50 ;5;23;Sunday;Sugar;114.7;20.12
BevCo;1197831;01/06/2022;1;South;Texas;Dasani Water;Water;$0.55 ;8.75;23;Monday;No Sugar;114.7;18.84
BevCo;1197831;03/07/2022;1;South;Texas;Coca-Cola;Soda;$0.45 ;8.25;28;Tuesday;Sugar;114.7;38.35
BevCo;1197831;03/07/2022;1;South;Texas;Diet Coke;Soda;$0.50 ;8.25;28;Wednesday;No Sugar;114.7;30.97
BevCo;1197831;03/07/2022;1;South;Texas;Sprite;Soda;$0.45 ;9.75;28;Thursday;Sugar;114.7;37.04
BevCo;1197831;03/07/2022;1;South;Texas;Fanta;Soda;$0.45 ;5.75;28;Friday;Sugar;114.7;8.14
BevCo;1197831;03/07/2022;1;South;Texas;Powerade;Sports Drink;$0.50 ;5.75;28;Saturday;Sugar;114.7;20.64
BevCo;1197831;03/07/2022;1;South;Texas;Dasani Water;Water;$0.60 ;8.5;28;Sunday;No Sugar;114.7;34.15
BevCo;1197831;05/08/2022;1;South;Texas;Coca-Cola;Soda;$0.50 ;8;32;Monday;Sugar;114.7;34.69
BevCo;1197831;05/08/2022;1;South;Texas;Diet Coke;Soda;$0.55 ;8;32;Tuesday;No Sugar;114.7;36.73
BevCo;1197831;05/08/2022;1;South;Texas;Sprite;Soda;$0.50 ;9.75;32;Wednesday;Sugar;114.7;33.17
BevCo;1197831;05/08/2022;1;South;Texas;Fanta;Soda;$0.50 ;5.25;32;Thursday;Sugar;114.7;25.14
BevCo;1197831;05/08/2022;1;South;Texas;Powerade;Sports Drink;$0.55 ;5.25;32;Friday;Sugar;114.7;13.81
BevCo;1197831;05/08/2022;1;South;Texas;Dasani Water;Water;$0.60 ;7.75;32;Saturday;No Sugar;114.7;6.01
BevCo;1197831;02/09/2022;1;South;Texas;Coca-Cola;Soda;$0.55 ;7.25;36;Sunday;Sugar;114.7;27.19
BevCo;1197831;02/09/2022;1;South;Texas;Diet Coke;Soda;$0.55 ;6.75;36;Monday;No Sugar;114.7;39.75
BevCo;1197831;02/09/2022;1;South;Texas;Sprite;Soda;$0.60 ;7.25;36;Tuesday;Sugar;114.7;20.72
BevCo;1197831;02/09/2022;1;South;Texas;Fanta;Soda;$0.60 ;4.5;36;Wednesday;Sugar;114.7;23.84
BevCo;1197831;02/09/2022;1;South;Texas;Powerade;Sports Drink;$0.55 ;4.5;36;Thursday;Sugar;114.7;27.01
BevCo;1197831;02/09/2022;1;South;Texas;Dasani Water;Water;$0.50 ;6.75;36;Friday;No Sugar;114.7;27.51
BevCo;1197831;01/10/2022;1;South;Texas;Coca-Cola;Soda;$0.40 ;6.25;40;Saturday;Sugar;114.7;26.53
BevCo;1197831;01/10/2022;1;South;Texas;Diet Coke;Soda;$0.40 ;6.25;40;Sunday;No Sugar;114.7;21.72
BevCo;1197831;01/10/2022;1;South;Texas;Sprite;Soda;$0.45 ;5.75;40;Monday;Sugar;114.7;15.87
BevCo;1197831;01/10/2022;1;South;Texas;Fanta;Soda;$0.45 ;4.25;40;Tuesday;Sugar;114.7;13.8
BevCo;1197831;01/10/2022;1;South;Texas;Powerade;Sports Drink;$0.40 ;4;40;Wednesday;Sugar;114.7;27.83
